Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
1714.655, 14040, 0.127945, 85.94, 0.734809
1715.812, 14050, 0.155623, 82.81, 0.775761
1716.986, 14060, 0.135670, 81.25, 0.861481
1718.162, 14070, 0.143773, 79.69, 0.715558
1719.340, 14080, 0.147020, 81.25, 0.776213
1720.490, 14090, 0.152868, 78.12, 0.777162
1721.665, 14100, 0.141311, 89.06, 0.786831
1722.863, 14110, 0.188261, 78.12, 0.676404
1724.047, 14120, 0.128586, 84.38, 0.851300
1725.217, 14130, 0.168409, 78.12, 0.744904
1726.378, 14140, 0.178880, 68.75, 0.794571
1727.544, 14150, 0.154720, 79.69, 0.761687
1728.703, 14160, 0.143019, 82.81, 0.721130
1729.846, 14170, 0.130625, 87.50, 0.862775
1731.006, 14180, 0.136973, 85.94, 0.807420
1732.180, 14190, 0.197846, 64.06, 0.861170
1733.342, 14200, 0.189980, 71.88, 0.757149
1734.997, 14210, 0.136383, 79.69, 0.857600
1736.167, 14220, 0.137806, 81.25, 0.675785
1737.339, 14230, 0.141667, 81.25, 0.719650
1738.483, 14240, 0.166078, 75.00, 0.698205
1739.650, 14250, 0.133271, 78.12, 0.647734
1740.806, 14260, 0.125593, 81.25, 0.795383
1741.967, 14270, 0.106883, 85.94, 0.809138
1743.111, 14280, 0.144241, 78.12, 0.808831
1744.264, 14290, 0.150587, 79.69, 0.745716
1745.433, 14300, 0.176749, 71.88, 0.781832
1746.581, 14310, 0.145524, 82.81, 0.708104
1747.745, 14320, 0.122962, 82.81, 0.856585
1748.932, 14330, 0.170166, 71.88, 0.629202
1750.099, 14340, 0.149727, 84.38, 1.040370
1751.257, 14350, 0.118511, 87.50, 0.779490
1752.478, 14360, 0.108796, 84.38, 0.837666
1753.665, 14370, 0.141137, 81.25, 0.743378
1754.838, 14380, 0.115933, 84.38, 0.768330
1756.011, 14390, 0.127357, 81.25, 0.797910
1757.172, 14400, 0.123412, 82.81, 0.792764
1758.751, 14410, 0.151482, 78.12, 0.658908
1759.897, 14420, 0.092224, 89.06, 0.776837
1761.053, 14430, 0.107673, 89.06, 0.743817
1762.191, 14440, 0.152740, 82.81, 0.800731
1763.342, 14450, 0.128500, 85.94, 0.822093
1764.497, 14460, 0.105080, 89.06, 0.719715
1765.650, 14470, 0.139120, 78.12, 0.779647
1766.808, 14480, 0.132705, 82.81, 0.733986
1767.972, 14490, 0.154776, 76.56, 0.686914
1769.113, 14500, 0.117695, 85.94, 0.703246
1770.266, 14510, 0.128461, 85.94, 0.736699
1771.420, 14520, 0.160866, 76.56, 0.709285
1772.583, 14530, 0.126868, 87.50, 0.638286
1773.744, 14540, 0.130286, 87.50, 0.788645
1774.924, 14550, 0.130057, 89.06, 0.675799
1776.089, 14560, 0.130753, 84.38, 0.719492
1777.255, 14570, 0.139789, 78.12, 1.108259
1778.429, 14580, 0.179798, 78.12, 0.719354
1779.607, 14590, 0.136793, 79.69, 0.715495
1780.775, 14600, 0.179403, 71.88, 0.751807
1782.409, 14610, 0.141396, 78.12, 0.827787
1783.609, 14620, 0.143345, 82.81, 0.783945
1784.789, 14630, 0.178996, 76.56, 0.670440
1785.964, 14640, 0.140719, 81.25, 0.607258
1787.118, 14650, 0.141785, 81.25, 0.841985
1788.295, 14660, 0.142819, 75.00, 0.786253
1789.460, 14670, 0.149628, 76.56, 0.733034
1790.635, 14680, 0.155318, 75.00, 0.868515
1791.809, 14690, 0.125616, 79.69, 0.869646
1793.029, 14700, 0.129383, 84.38, 0.911821
1794.201, 14710, 0.116208, 87.50, 0.790788
1795.385, 14720, 0.166174, 70.31, 0.855614
1796.540, 14730, 0.171556, 81.25, 0.687427
1797.706, 14740, 0.182824, 67.19, 0.837951
1798.874, 14750, 0.099676, 90.62, 0.714313
1800.027, 14760, 0.108404, 85.94, 0.881335
1801.182, 14770, 0.162100, 76.56, 0.921532
1802.344, 14780, 0.127104, 82.81, 0.876183
1803.490, 14790, 0.127535, 85.94, 0.717899
1804.631, 14800, 0.118278, 87.50, 0.696994
1806.297, 14810, 0.156572, 79.69, 0.968970
1807.464, 14820, 0.156900, 70.31, 0.761126
1808.613, 14830, 0.141981, 76.56, 0.714262
1809.779, 14840, 0.151635, 78.12, 0.712357
1810.949, 14850, 0.144465, 79.69, 0.739935
1812.144, 14860, 0.117132, 84.38, 0.779752
1813.342, 14870, 0.134132, 87.50, 0.744415
1814.517, 14880, 0.144227, 82.81, 0.721173
1815.670, 14890, 0.121170, 85.94, 0.765085
1816.842, 14900, 0.139140, 81.25, 0.631534
1818.006, 14910, 0.181966, 76.56, 0.782096
1819.159, 14920, 0.121147, 84.38, 0.660475
1820.329, 14930, 0.133944, 84.38, 0.698786
1821.507, 14940, 0.102937, 89.06, 0.880202
1822.661, 14950, 0.172999, 76.56, 1.078758
1823.824, 14960, 0.138133, 82.81, 0.620500
1824.987, 14970, 0.125810, 84.38, 0.771593
1826.162, 14980, 0.150452, 79.69, 0.694601
1827.348, 14990, 0.122454, 84.38, 0.876184
1828.508, 15000, 0.144650, 79.69, 0.817460
1830.094, 15010, 0.145436, 82.81, 0.707876
1831.271, 15020, 0.154245, 78.12, 0.712220
1832.442, 15030, 0.133407, 78.12, 0.748843
1833.610, 15040, 0.151959, 76.56, 0.765865
1834.778, 15050, 0.147889, 82.81, 0.684996
1835.943, 15060, 0.174040, 75.00, 0.712525
1837.118, 15070, 0.124363, 81.25, 0.812254
1838.263, 15080, 0.094738, 92.19, 0.808677
1839.445, 15090, 0.110646, 87.50, 0.832739
1840.618, 15100, 0.167331, 70.31, 0.669318
1841.813, 15110, 0.132070, 85.94, 0.727086
1843.050, 15120, 0.138968, 90.62, 0.829600
1844.272, 15130, 0.137703, 79.69, 0.857743
1845.495, 15140, 0.134962, 79.69, 0.799961
1846.687, 15150, 0.151060, 79.69, 0.838732
1847.883, 15160, 0.244675, 70.31, 0.702335
1849.063, 15170, 0.168242, 76.56, 0.662817
1850.228, 15180, 0.205733, 73.44, 0.893377
1851.388, 15190, 0.183479, 75.00, 0.730069
1852.563, 15200, 0.150423, 79.69, 0.641809
1854.195, 15210, 0.098695, 87.50, 0.772913
1855.353, 15220, 0.163776, 75.00, 0.682132
1856.504, 15230, 0.137286, 84.38, 0.759746
1857.663, 15240, 0.101587, 92.19, 0.678936
1858.818, 15250, 0.094450, 92.19, 0.993289
1859.992, 15260, 0.151850, 76.56, 0.627257
1861.149, 15270, 0.140622, 85.94, 0.731383
1862.299, 15280, 0.125712, 84.38, 0.933199
1863.451, 15290, 0.204163, 64.06, 1.163515
1864.601, 15300, 0.141376, 84.38, 0.881427
1865.761, 15310, 0.130569, 82.81, 0.779573
1866.918, 15320, 0.140239, 78.12, 0.796336
1868.059, 15330, 0.118891, 85.94, 0.837307
1869.210, 15340, 0.147067, 82.81, 0.818676
1870.362, 15350, 0.118647, 84.38, 0.773102
1871.539, 15360, 0.129801, 82.81, 0.736401
1872.750, 15370, 0.174027, 73.44, 0.671906
1873.914, 15380, 0.108701, 90.62, 0.873061
1875.069, 15390, 0.148967, 78.12, 0.978541
1876.217, 15400, 0.121910, 79.69, 0.736668
1877.807, 15410, 0.107416, 85.94, 0.751575
1879.057, 15420, 0.154401, 79.69, 0.791842
1880.233, 15430, 0.118116, 87.50, 0.632767
1881.389, 15440, 0.146591, 79.69, 0.774300
1882.546, 15450, 0.126364, 84.38, 0.784644
1883.718, 15460, 0.137681, 85.94, 0.789746
1884.882, 15470, 0.148610, 84.38, 0.840736
1886.045, 15480, 0.156849, 70.31, 0.709829
1887.224, 15490, 0.119981, 82.81, 0.840577
1888.402, 15500, 0.123818, 82.81, 0.735523
1889.571, 15510, 0.153377, 82.81, 0.814701
1890.749, 15520, 0.142585, 81.25, 0.671679
1891.915, 15530, 0.158708, 76.56, 0.777663
1893.088, 15540, 0.171727, 75.00, 0.678147
1894.252, 15550, 0.153535, 78.12, 0.651764
1895.423, 15560, 0.121469, 87.50, 0.873024
1896.601, 15570, 0.134869, 82.81, 0.764642
1897.757, 15580, 0.128374, 90.62, 0.689016
1898.944, 15590, 0.127252, 84.38, 0.850902
1900.104, 15600, 0.138946, 79.69, 0.876403
1901.714, 15610, 0.141020, 81.25, 0.927009
1902.929, 15620, 0.107358, 85.94, 0.683967
1904.129, 15630, 0.139333, 79.69, 0.765920
1905.279, 15640, 0.119653, 89.06, 0.737168
1906.436, 15650, 0.105518, 90.62, 0.780355
1907.582, 15660, 0.135615, 79.69, 0.814939
1908.747, 15670, 0.163580, 75.00, 0.819511
1909.901, 15680, 0.133284, 75.00, 0.807569
1911.058, 15690, 0.147882, 79.69, 0.909508
1912.219, 15700, 0.116363, 85.94, 0.651757
1913.365, 15710, 0.134316, 79.69, 0.715600
1914.522, 15720, 0.125300, 84.38, 0.756916
1915.688, 15730, 0.122963, 85.94, 0.748523
1916.845, 15740, 0.145130, 81.25, 1.065271
1918.004, 15750, 0.192135, 75.00, 0.778412
1919.164, 15760, 0.174386, 76.56, 0.928261
1920.328, 15770, 0.179216, 71.88, 0.786203
1921.487, 15780, 0.144999, 75.00, 0.760893
1922.637, 15790, 0.127296, 89.06, 0.790608
1923.800, 15800, 0.142719, 76.56, 0.719870
1925.459, 15810, 0.145115, 81.25, 0.712843
1926.610, 15820, 0.160119, 79.69, 0.813509
1927.781, 15830, 0.151654, 79.69, 0.726819
1928.952, 15840, 0.103394, 90.62, 0.844219
1930.103, 15850, 0.109699, 85.94, 0.810238
1931.244, 15860, 0.136524, 87.50, 0.586671
1932.435, 15870, 0.128819, 84.38, 0.756242
1933.625, 15880, 0.113142, 85.94, 0.696109
1934.770, 15890, 0.144194, 81.25, 0.666628
1935.919, 15900, 0.150249, 78.12, 0.844410
1937.067, 15910, 0.136099, 79.69, 0.680461
1938.211, 15920, 0.132913, 82.81, 0.871461
1939.355, 15930, 0.126123, 87.50, 0.714721
1940.501, 15940, 0.125068, 81.25, 0.753904
1941.645, 15950, 0.158293, 78.12, 0.724494
1942.800, 15960, 0.152302, 82.81, 0.724873
1943.952, 15970, 0.128656, 78.12, 0.659716
1945.100, 15980, 0.131663, 82.81, 0.549596
1946.252, 15990, 0.139794, 81.25, 0.633142
1947.401, 16000, 0.130753, 81.25, 0.647544
1948.958, 16010, 0.144016, 79.69, 0.769673
1950.104, 16020, 0.166189, 75.00, 0.815215
1951.252, 16030, 0.158790, 75.00, 0.750663
1952.418, 16040, 0.196812, 73.44, 0.775091
1953.588, 16050, 0.203176, 71.88, 0.667221
1954.784, 16060, 0.107275, 85.94, 0.732038
1955.955, 16070, 0.167942, 73.44, 0.727832
1957.119, 16080, 0.136929, 85.94, 0.778229
1958.264, 16090, 0.095263, 93.75, 0.888513
1959.436, 16100, 0.113663, 90.62, 0.731820
1960.586, 16110, 0.150721, 79.69, 0.859189
1961.778, 16120, 0.144569, 79.69, 0.633099
1962.991, 16130, 0.141051, 78.12, 0.820950
1964.142, 16140, 0.110077, 84.38, 0.782505
1965.292, 16150, 0.134841, 84.38, 0.736074
1966.455, 16160, 0.112022, 90.62, 0.893607
1967.606, 16170, 0.155355, 73.44, 0.745558
1968.753, 16180, 0.123325, 84.38, 0.770338
1969.911, 16190, 0.139464, 79.69, 0.787035
1971.074, 16200, 0.156393, 84.38, 0.713160
1972.666, 16210, 0.137193, 85.94, 0.797162
1973.823, 16220, 0.173202, 76.56, 0.892990
1975.005, 16230, 0.134613, 89.06, 0.729163
1976.165, 16240, 0.140000, 82.81, 0.643904
1977.327, 16250, 0.160025, 76.56, 0.854028
1978.491, 16260, 0.140346, 76.56, 0.779620
1979.661, 16270, 0.118486, 92.19, 0.727334
1980.833, 16280, 0.101979, 90.62, 0.796592
1981.993, 16290, 0.139394, 84.38, 0.719538
1983.154, 16300, 0.125902, 84.38, 0.854375
1984.315, 16310, 0.146623, 78.12, 0.778952
1985.490, 16320, 0.140235, 84.38, 0.902005
1986.670, 16330, 0.176040, 78.12, 0.700298
1987.835, 16340, 0.182365, 76.56, 1.106372
1989.014, 16350, 0.168988, 71.88, 0.740972
1990.193, 16360, 0.170748, 75.00, 0.573774
1991.376, 16370, 0.192588, 73.44, 0.743656
1992.580, 16380, 0.172749, 73.44, 0.865713
1993.785, 16390, 0.121248, 84.38, 0.704135
1994.969, 16400, 0.146793, 82.81, 0.829306
1996.644, 16410, 0.098653, 90.62, 0.754364
1997.822, 16420, 0.164019, 73.44, 0.858750
1998.991, 16430, 0.177886, 73.44, 0.574750
2000.157, 16440, 0.109139, 87.50, 0.739538
2001.317, 16450, 0.158409, 81.25, 0.637058
2002.485, 16460, 0.126048, 85.94, 0.662440
2003.648, 16470, 0.142144, 82.81, 0.802565
2004.811, 16480, 0.149234, 78.12, 0.769531
2005.984, 16490, 0.146631, 81.25, 0.731035
2007.143, 16500, 0.139260, 79.69, 0.788381
2008.306, 16510, 0.130620, 84.38, 0.693770
2009.493, 16520, 0.139775, 82.81, 0.769078
2010.663, 16530, 0.165308, 76.56, 0.666451
2011.824, 16540, 0.141555, 79.69, 0.767965
2013.010, 16550, 0.177978, 79.69, 0.898948
2014.184, 16560, 0.138768, 82.81, 0.667226
2015.354, 16570, 0.173793, 78.12, 0.668855
2016.537, 16580, 0.127185, 84.38, 0.684103
2017.698, 16590, 0.131593, 82.81, 0.871255
2018.884, 16600, 0.136165, 85.94, 0.784703
2020.442, 16610, 0.141830, 78.12, 0.719191
2021.622, 16620, 0.105694, 87.50, 0.852174
2022.819, 16630, 0.155325, 76.56, 0.708545
2023.998, 16640, 0.172231, 76.56, 0.639687
2025.159, 16650, 0.145676, 81.25, 1.024791
2026.322, 16660, 0.120414, 82.81, 0.737540
2027.476, 16670, 0.155609, 70.31, 0.757913
2028.650, 16680, 0.107926, 90.62, 0.710261
2029.815, 16690, 0.110248, 90.62, 0.873519
2030.993, 16700, 0.133313, 81.25, 0.745722
2032.172, 16710, 0.120405, 87.50, 0.866819
2033.337, 16720, 0.130464, 78.12, 0.720906
2034.495, 16730, 0.165502, 79.69, 0.724363
2035.666, 16740, 0.170381, 78.12, 0.790107
2036.809, 16750, 0.159682, 75.00, 0.772349
2037.975, 16760, 0.159760, 75.00, 0.730303
2039.144, 16770, 0.110452, 85.94, 0.819990
2040.311, 16780, 0.130373, 87.50, 0.755077
2041.481, 16790, 0.125524, 85.94, 0.790433
2042.629, 16800, 0.145854, 79.69, 0.714034
2044.211, 16810, 0.132414, 84.38, 0.708888
2045.368, 16820, 0.107378, 89.06, 0.931068
2046.538, 16830, 0.112265, 82.81, 0.776977
2047.710, 16840, 0.152720, 81.25, 0.923678
2048.896, 16850, 0.120227, 85.94, 0.795889
2050.058, 16860, 0.176533, 79.69, 0.684355
2051.211, 16870, 0.146869, 81.25, 0.708433
2052.416, 16880, 0.110231, 90.62, 0.824369
2053.601, 16890, 0.121685, 84.38, 0.735148
2054.759, 16900, 0.134564, 82.81, 0.766166
2055.935, 16910, 0.126669, 82.81, 0.730921
2057.083, 16920, 0.130015, 82.81, 0.881561
2058.224, 16930, 0.143564, 85.94, 0.932872
2059.399, 16940, 0.155874, 75.00, 0.900765
2060.559, 16950, 0.147253, 81.25, 0.778148
2061.718, 16960, 0.169391, 75.00, 0.876407
2062.897, 16970, 0.132547, 75.00, 0.686464
2064.059, 16980, 0.146685, 78.12, 0.812791
2065.237, 16990, 0.148653, 79.69, 0.660770
2066.407, 17000, 0.130459, 81.25, 0.714486
2068.064, 17010, 0.151520, 78.12, 1.018075
2069.208, 17020, 0.123690, 82.81, 0.942407
2070.381, 17030, 0.106006, 89.06, 0.709133
2071.553, 17040, 0.118957, 82.81, 0.778017
2072.727, 17050, 0.139858, 82.81, 0.764483
2073.913, 17060, 0.129739, 81.25, 0.745996
2075.094, 17070, 0.170768, 78.12, 0.744510
2076.247, 17080, 0.106941, 87.50, 0.657434
2077.410, 17090, 0.118194, 87.50, 0.721230
2078.566, 17100, 0.091506, 95.31, 0.838448
2079.738, 17110, 0.106351, 89.06, 0.911235
2080.885, 17120, 0.139145, 79.69, 0.807121
2082.078, 17130, 0.197695, 73.44, 0.802355
2083.269, 17140, 0.162107, 76.56, 0.808661
2084.431, 17150, 0.140128, 81.25, 0.646629
2085.590, 17160, 0.118400, 89.06, 0.844723
2086.754, 17170, 0.115175, 90.62, 0.805942
2087.921, 17180, 0.127175, 89.06, 0.667096
2089.074, 17190, 0.122316, 87.50, 0.759728
2090.227, 17200, 0.136510, 78.12, 0.766063
2091.811, 17210, 0.167383, 79.69, 0.818805
2092.991, 17220, 0.131346, 82.81, 0.931524
2094.167, 17230, 0.127073, 85.94, 0.869564
2095.337, 17240, 0.127559, 81.25, 0.751391
2096.506, 17250, 0.124521, 78.12, 0.772019
2097.667, 17260, 0.123180, 85.94, 0.819725
2098.840, 17270, 0.186375, 73.44, 0.827430
2100.021, 17280, 0.179227, 75.00, 0.911778
2101.197, 17290, 0.153705, 79.69, 0.806458
2102.405, 17300, 0.150845, 79.69, 0.719076
2103.567, 17310, 0.144302, 76.56, 0.853342
2104.736, 17320, 0.137907, 79.69, 0.684706
2105.910, 17330, 0.142405, 85.94, 0.774479
2107.079, 17340, 0.149234, 79.69, 0.789015
2108.247, 17350, 0.140525, 76.56, 0.805640
2109.413, 17360, 0.128929, 81.25, 0.605951
2110.581, 17370, 0.156577, 76.56, 0.870611
2111.774, 17380, 0.144272, 75.00, 0.731111
2113.005, 17390, 0.105524, 90.62, 0.845898
2114.181, 17400, 0.120578, 84.38, 0.758377
2115.816, 17410, 0.097674, 96.88, 0.896986
2116.971, 17420, 0.126670, 87.50, 0.875689
2118.130, 17430, 0.110194, 89.06, 0.912541
2119.287, 17440, 0.122652, 79.69, 0.728951
2120.427, 17450, 0.229708, 64.06, 0.706952
2121.580, 17460, 0.152848, 79.69, 0.717848
2122.725, 17470, 0.117530, 89.06, 0.738370
2123.888, 17480, 0.145161, 84.38, 0.766608
2125.042, 17490, 0.164984, 75.00, 0.641843
2126.195, 17500, 0.110555, 84.38, 0.727521
2127.349, 17510, 0.156752, 81.25, 0.709233
2128.492, 17520, 0.138950, 84.38, 0.698174
2129.640, 17530, 0.127795, 90.62, 0.873592
2130.795, 17540, 0.118704, 81.25, 0.856628
2131.944, 17550, 0.170145, 73.44, 0.942627
2133.132, 17560, 0.116477, 85.94, 0.834981
2134.302, 17570, 0.114762, 87.50, 0.744379
2135.483, 17580, 0.172520, 79.69, 0.820590
2136.648, 17590, 0.127890, 87.50, 0.660178
2137.793, 17600, 0.145456, 79.69, 0.864300
2139.360, 17610, 0.137347, 84.38, 0.904523
2140.505, 17620, 0.119463, 90.62, 0.747959
2141.668, 17630, 0.130683, 78.12, 0.790989
2142.872, 17640, 0.149402, 81.25, 0.606084
2144.026, 17650, 0.119044, 85.94, 0.692746
2145.177, 17660, 0.140704, 79.69, 0.844508
2146.313, 17670, 0.105891, 87.50, 0.785629
2147.457, 17680, 0.198347, 65.62, 0.601088
2148.598, 17690, 0.152313, 81.25, 0.714110
2149.740, 17700, 0.125118, 84.38, 0.687980
2150.884, 17710, 0.103823, 92.19, 0.723292
2152.033, 17720, 0.121054, 84.38, 0.895827
2153.189, 17730, 0.148165, 85.94, 1.083038
2154.343, 17740, 0.119985, 82.81, 0.758764
2155.491, 17750, 0.161636, 76.56, 0.751497
2156.654, 17760, 0.120913, 84.38, 0.856685
2157.807, 17770, 0.139897, 87.50, 0.717858
2158.939, 17780, 0.100074, 92.19, 0.763680
2160.081, 17790, 0.160900, 78.12, 0.815230
2161.229, 17800, 0.111007, 89.06, 0.840836
2162.786, 17810, 0.128554, 85.94, 0.846614
2163.944, 17820, 0.106106, 93.75, 0.814144
2165.102, 17830, 0.104347, 92.19, 0.745808
2166.257, 17840, 0.101118, 92.19, 0.775382
2167.415, 17850, 0.191825, 71.88, 0.821678
2168.580, 17860, 0.157349, 81.25, 0.775287
2169.742, 17870, 0.101460, 89.06, 0.971771
2170.911, 17880, 0.123166, 87.50, 0.756049
2172.096, 17890, 0.167671, 76.56, 0.730416
2173.281, 17900, 0.119506, 84.38, 0.793356
2174.431, 17910, 0.149110, 78.12, 0.783406
2175.584, 17920, 0.138879, 81.25, 0.743892
2176.745, 17930, 0.137973, 85.94, 0.720764
2177.924, 17940, 0.125525, 84.38, 0.728610
2179.204, 17950, 0.127171, 89.06, 0.780964
2180.350, 17960, 0.150695, 70.31, 0.812144
2181.501, 17970, 0.124145, 79.69, 0.762064
2182.639, 17980, 0.125267, 82.81, 0.767478
2183.779, 17990, 0.206238, 73.44, 0.816257
2184.929, 18000, 0.180675, 71.88, 0.763263
2186.589, 18010, 0.130547, 82.81, 0.711473
2187.750, 18020, 0.085534, 95.31, 0.768066
2188.917, 18030, 0.131434, 81.25, 0.726118
2190.062, 18040, 0.136140, 82.81, 0.768525
2191.209, 18050, 0.190203, 78.12, 1.082260
2192.346, 18060, 0.130556, 81.25, 0.746615
2193.496, 18070, 0.123146, 92.19, 0.788262
2194.631, 18080, 0.127808, 85.94, 0.735192
2195.785, 18090, 0.206177, 68.75, 0.955231
2196.960, 18100, 0.147123, 84.38, 0.727062
2198.127, 18110, 0.125028, 85.94, 0.710847
2199.279, 18120, 0.125116, 85.94, 0.781036
2200.441, 18130, 0.124561, 87.50, 0.674837
2201.604, 18140, 0.117356, 84.38, 0.668769
2202.791, 18150, 0.153426, 81.25, 0.622857
2203.948, 18160, 0.098942, 90.62, 0.881348
2205.099, 18170, 0.215183, 62.50, 0.628671
2206.239, 18180, 0.129803, 82.81, 0.636694
2207.383, 18190, 0.151291, 79.69, 0.868990
2208.525, 18200, 0.210872, 71.88, 0.640752
2210.084, 18210, 0.143915, 73.44, 0.858465
2211.247, 18220, 0.130757, 82.81, 0.827042
2212.398, 18230, 0.143964, 78.12, 0.783184
2213.556, 18240, 0.160285, 76.56, 0.715015
2214.716, 18250, 0.121031, 82.81, 1.093893
2215.985, 18260, 0.162891, 81.25, 1.060911
2218.026, 18270, 0.106151, 92.19, 0.904163
2219.327, 18280, 0.139486, 79.69, 0.763861
2220.624, 18290, 0.133779, 79.69, 0.802178
2221.859, 18300, 0.144005, 76.56, 0.750605
2223.111, 18310, 0.138837, 82.81, 0.721676
2224.338, 18320, 0.113065, 87.50, 0.768350
2225.515, 18330, 0.162564, 79.69, 0.720798
2226.725, 18340, 0.146847, 79.69, 0.747230
2227.907, 18350, 0.117079, 87.50, 0.719722
2229.092, 18360, 0.120949, 82.81, 0.835692
2230.255, 18370, 0.121180, 85.94, 0.632969
2231.416, 18380, 0.098428, 92.19, 0.751142
2232.642, 18390, 0.177659, 70.31, 0.683712
2234.230, 18400, 0.145621, 76.56, 0.684126
2235.898, 18410, 0.134222, 81.25, 0.765715
2237.039, 18420, 0.158056, 76.56, 0.783198
2238.176, 18430, 0.149379, 79.69, 0.664685
2239.330, 18440, 0.104565, 92.19, 0.733574
2240.480, 18450, 0.089662, 89.06, 0.815341
2241.633, 18460, 0.146095, 75.00, 0.792362
2242.794, 18470, 0.154997, 79.69, 0.696125
2243.953, 18480, 0.114879, 85.94, 0.757355
2245.102, 18490, 0.132178, 84.38, 0.760652
2246.258, 18500, 0.113803, 85.94, 0.772585
2247.403, 18510, 0.143417, 79.69, 0.754928
2248.560, 18520, 0.162829, 71.88, 0.723690
2249.705, 18530, 0.129059, 81.25, 0.613189
2250.859, 18540, 0.105870, 92.19, 0.774761
2252.009, 18550, 0.138191, 84.38, 0.698480
2253.159, 18560, 0.154413, 79.69, 0.703145
2254.313, 18570, 0.149214, 78.12, 0.815055
2255.453, 18580, 0.116757, 90.62, 0.796676
2256.618, 18590, 0.131979, 82.81, 0.796066
2257.785, 18600, 0.144168, 78.12, 0.735489
2259.455, 18610, 0.192909, 70.31, 0.673437
2260.606, 18620, 0.140661, 81.25, 0.723415
2261.753, 18630, 0.125786, 85.94, 0.650885
2262.947, 18640, 0.125176, 84.38, 0.724853
2264.124, 18650, 0.135977, 85.94, 0.863674
2265.278, 18660, 0.143683, 81.25, 0.745943
2266.455, 18670, 0.144605, 82.81, 0.677303
2267.599, 18680, 0.110494, 89.06, 0.689447
2268.747, 18690, 0.145158, 84.38, 0.739016
2269.881, 18700, 0.129223, 81.25, 0.778808
2271.037, 18710, 0.167765, 76.56, 0.702610
2272.190, 18720, 0.170347, 67.19, 0.640545
2273.335, 18730, 0.108340, 89.06, 0.830136
2274.493, 18740, 0.116158, 87.50, 0.770915
2275.682, 18750, 0.141036, 79.69, 0.882123
2276.833, 18760, 0.108871, 92.19, 0.944439
2277.977, 18770, 0.117175, 84.38, 0.906107
2279.152, 18780, 0.151302, 79.69, 0.794543
2280.312, 18790, 0.140721, 78.12, 0.715972
2281.471, 18800, 0.133982, 85.94, 0.933011
2283.033, 18810, 0.130746, 81.25, 0.598466
2284.183, 18820, 0.133291, 84.38, 0.849188
2285.360, 18830, 0.119280, 85.94, 0.810523
2286.501, 18840, 0.123763, 85.94, 0.794089
2287.657, 18850, 0.150415, 79.69, 0.938081
2288.804, 18860, 0.187741, 70.31, 0.830751
2289.947, 18870, 0.091001, 90.62, 0.834113
2291.116, 18880, 0.148428, 81.25, 0.678057
2292.327, 18890, 0.137650, 78.12, 0.760040
2293.533, 18900, 0.115135, 84.38, 0.808646
2294.685, 18910, 0.127773, 79.69, 0.846662
2295.855, 18920, 0.148601, 73.44, 0.710269
2297.020, 18930, 0.107873, 85.94, 0.723364
2298.171, 18940, 0.149024, 79.69, 0.787341
2299.323, 18950, 0.122606, 84.38, 0.699155
2300.495, 18960, 0.127419, 84.38, 0.769126
2301.664, 18970, 0.135010, 81.25, 0.719225
2302.828, 18980, 0.114561, 84.38, 0.908985
2303.983, 18990, 0.122211, 90.62, 0.723637
2305.141, 19000, 0.142508, 79.69, 0.722482
2306.695, 19010, 0.112002, 82.81, 0.823829
2307.863, 19020, 0.159182, 81.25, 0.809275
2309.019, 19030, 0.118046, 85.94, 0.807938
2310.162, 19040, 0.120881, 84.38, 0.783115
2311.315, 19050, 0.123016, 87.50, 0.701711
2312.452, 19060, 0.163931, 76.56, 0.728748
2313.609, 19070, 0.139369, 76.56, 0.724176
2314.744, 19080, 0.155565, 76.56, 0.695229
2315.898, 19090, 0.101560, 90.62, 0.770205
2317.061, 19100, 0.138631, 79.69, 0.727682
2318.220, 19110, 0.113061, 87.50, 0.659611
2319.365, 19120, 0.155793, 81.25, 0.728117
2320.523, 19130, 0.149321, 84.38, 0.756984
2321.710, 19140, 0.110294, 84.38, 0.772786
2322.894, 19150, 0.103371, 87.50, 0.791921
2324.066, 19160, 0.102356, 85.94, 0.725776
2325.223, 19170, 0.108792, 89.06, 0.955890
2326.388, 19180, 0.197725, 67.19, 0.693821
2327.542, 19190, 0.105511, 89.06, 0.698695
2328.699, 19200, 0.125856, 82.81, 1.017112
2330.348, 19210, 0.161069, 73.44, 0.678532
2331.506, 19220, 0.141497, 81.25, 0.654615
2332.668, 19230, 0.163215, 75.00, 0.794201
2333.820, 19240, 0.128825, 89.06, 0.789865
2334.984, 19250, 0.107880, 87.50, 0.845708
2336.150, 19260, 0.120667, 87.50, 0.674664
2337.304, 19270, 0.188020, 75.00, 0.785717
2338.467, 19280, 0.105724, 87.50, 0.687703
2339.622, 19290, 0.158128, 76.56, 0.719672
2340.790, 19300, 0.142492, 78.12, 0.656818
2341.957, 19310, 0.149218, 78.12, 0.755786
2343.119, 19320, 0.177674, 71.88, 0.584654
2344.281, 19330, 0.121733, 82.81, 0.729464
2345.444, 19340, 0.147477, 76.56, 0.834626
2346.606, 19350, 0.112209, 90.62, 0.732864
2347.763, 19360, 0.160641, 76.56, 0.784082
2348.923, 19370, 0.179221, 70.31, 0.625609
2350.109, 19380, 0.146888, 79.69, 0.765952
2351.269, 19390, 0.133693, 82.81, 0.712430
