Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
303.231, 2280, 0.424721, 82.81, 4.439017
304.427, 2290, 0.348492, 89.06, 3.010146
305.572, 2300, 0.558451, 75.00, 3.044251
306.714, 2310, 0.431355, 78.12, 2.755835
307.846, 2320, 0.362563, 84.38, 3.484101
308.981, 2330, 0.358171, 87.50, 2.713130
310.185, 2340, 0.607605, 71.88, 2.443251
311.324, 2350, 0.272797, 95.31, 2.926430
312.459, 2360, 0.372409, 81.25, 2.761235
313.602, 2370, 0.475840, 79.69, 3.064517
314.800, 2380, 0.406284, 84.38, 3.072487
315.942, 2390, 0.367180, 87.50, 3.450432
317.077, 2400, 0.282439, 89.06, 2.887553
318.624, 2410, 0.259743, 93.75, 2.894681
319.815, 2420, 0.510305, 75.00, 4.312340
320.971, 2430, 0.349601, 90.62, 3.606278
322.115, 2440, 0.319985, 89.06, 2.242821
323.258, 2450, 0.351187, 85.94, 2.867774
324.416, 2460, 0.389589, 84.38, 2.826312
325.693, 2470, 0.391256, 79.69, 2.611751
326.906, 2480, 0.386672, 82.81, 2.365175
328.047, 2490, 0.359833, 84.38, 2.904588
329.188, 2500, 0.361592, 90.62, 2.533616
330.423, 2510, 0.323567, 87.50, 2.997488
331.591, 2520, 0.287913, 89.06, 3.230549
332.781, 2530, 0.305526, 96.88, 3.259008
333.937, 2540, 0.298078, 90.62, 3.841065
335.086, 2550, 0.301749, 87.50, 3.478315
336.289, 2560, 0.321477, 89.06, 3.250854
337.432, 2570, 0.285600, 89.06, 2.101298
338.569, 2580, 0.342119, 84.38, 2.523012
339.716, 2590, 0.401741, 81.25, 3.074808
340.915, 2600, 0.427323, 81.25, 3.780588
342.550, 2610, 0.349747, 87.50, 3.024125
343.677, 2620, 0.252289, 96.88, 3.256136
344.831, 2630, 0.302658, 90.62, 2.909089
346.031, 2640, 0.365142, 85.94, 4.396182
347.160, 2650, 0.267644, 90.62, 3.533389
348.303, 2660, 0.315742, 89.06, 2.582576
349.440, 2670, 0.390717, 79.69, 3.969146
350.598, 2680, 0.438089, 79.69, 4.107815
351.787, 2690, 0.254871, 95.31, 3.031140
352.934, 2700, 0.245721, 93.75, 2.562022
354.069, 2710, 0.442529, 76.56, 4.589807
355.237, 2720, 0.366248, 85.94, 3.044586
356.511, 2730, 0.274352, 95.31, 3.999764
357.691, 2740, 0.478459, 78.12, 4.336184
358.821, 2750, 0.304258, 90.62, 3.474632
359.952, 2760, 0.289438, 89.06, 3.438516
361.108, 2770, 0.278088, 92.19, 3.554119
362.283, 2780, 0.430196, 82.81, 3.193488
363.435, 2790, 0.414039, 79.69, 2.844039
364.605, 2800, 0.274859, 95.31, 2.840694
366.202, 2810, 0.351895, 90.62, 4.146886
367.382, 2820, 0.281832, 92.19, 3.598231
368.500, 2830, 0.335241, 82.81, 2.907402
369.633, 2840, 0.432559, 82.81, 2.783563
370.768, 2850, 0.283663, 89.06, 3.910566
371.973, 2860, 0.343240, 84.38, 2.406730
373.106, 2870, 0.343737, 81.25, 4.016131
374.240, 2880, 0.282911, 92.19, 3.222001
375.371, 2890, 0.288705, 92.19, 3.028633
376.537, 2900, 0.387555, 82.81, 2.872283
377.724, 2910, 0.331338, 85.94, 3.874966
378.854, 2920, 0.325815, 85.94, 3.157555
379.977, 2930, 0.375915, 76.56, 3.395162
381.126, 2940, 0.393148, 90.62, 5.601988
382.353, 2950, 0.399461, 81.25, 2.834840
383.474, 2960, 0.473320, 85.94, 3.123069
384.614, 2970, 0.312022, 87.50, 3.212323
385.784, 2980, 0.454301, 82.81, 3.243126
387.045, 2990, 0.318571, 87.50, 3.335768
388.215, 3000, 0.292475, 87.50, 3.063304
389.770, 3010, 0.206827, 95.31, 4.344429
390.904, 3020, 0.362837, 89.06, 2.988655
392.076, 3030, 0.327871, 89.06, 2.885317
393.255, 3040, 0.407567, 81.25, 4.992946
394.391, 3050, 0.347787, 84.38, 5.247194
