Time, Epoch, DiscriminatorLoss, DiscriminatorAcc, GeneratorLoss
23380.258, 23670, 0.742398, 45.31, 1.016769
23389.796, 23680, 0.451672, 85.94, 1.230150
23399.355, 23690, 0.700637, 54.69, 0.957397
23409.015, 23700, 0.666445, 59.38, 0.785817
23419.056, 23710, 0.605647, 70.31, 1.024067
23428.610, 23720, 0.701763, 50.00, 1.065540
23438.244, 23730, 0.673374, 54.69, 1.068672
23447.790, 23740, 0.697446, 56.25, 1.023565
23457.332, 23750, 0.690151, 56.25, 0.814121
23467.460, 23760, 0.695399, 54.69, 0.895895
23477.047, 23770, 0.491327, 84.38, 1.025760
23486.577, 23780, 0.736739, 45.31, 0.928024
23496.221, 23790, 0.703613, 48.44, 0.950012
23505.796, 23800, 0.607638, 67.19, 0.853124
23515.953, 23810, 0.658316, 54.69, 0.987037
23525.494, 23820, 0.783704, 42.19, 0.830770
23535.142, 23830, 0.752651, 42.19, 0.936968
23544.724, 23840, 0.795970, 43.75, 0.807117
23554.247, 23850, 0.549684, 71.88, 1.128132
23564.327, 23860, 0.787444, 46.88, 1.016950
23573.891, 23870, 0.672526, 59.38, 0.990521
23583.384, 23880, 0.643166, 70.31, 0.814553
23592.982, 23890, 0.801772, 42.19, 0.997067
23602.490, 23900, 0.816126, 35.94, 1.034595
23612.509, 23910, 0.647465, 62.50, 0.906755
23622.183, 23920, 0.799257, 45.31, 0.826282
23631.762, 23930, 0.793799, 40.62, 0.841819
23641.338, 23940, 0.638514, 64.06, 1.095904
23651.017, 23950, 0.593400, 67.19, 0.965565
23661.133, 23960, 0.740703, 50.00, 0.814743
23670.654, 23970, 0.834594, 39.06, 0.782060
23680.229, 23980, 0.677624, 54.69, 0.806746
23689.678, 23990, 0.688161, 53.12, 0.916558
23699.174, 24000, 0.597834, 67.19, 0.970835
23709.268, 24010, 0.708889, 60.94, 0.989475
23718.778, 24020, 0.777755, 43.75, 1.020161
23728.267, 24030, 0.676978, 54.69, 1.022774
23737.873, 24040, 0.809016, 39.06, 0.925582
23747.359, 24050, 0.698771, 53.12, 0.789765
23757.359, 24060, 0.704256, 56.25, 0.961820
23766.959, 24070, 0.764111, 50.00, 0.828470
23776.484, 24080, 0.720514, 53.12, 0.779737
23786.046, 24090, 0.628013, 67.19, 1.143786
23795.607, 24100, 0.731181, 45.31, 0.996876
23805.728, 24110, 0.761030, 43.75, 0.897023
23815.258, 24120, 0.622569, 67.19, 0.810956
23824.819, 24130, 0.655679, 56.25, 0.852379
23834.497, 24140, 0.525634, 76.56, 0.957452
23843.988, 24150, 0.641947, 68.75, 0.936888
23854.032, 24160, 0.757996, 45.31, 0.909741
23863.655, 24170, 0.666780, 51.56, 0.865452
23873.202, 24180, 0.553048, 75.00, 1.138454
23882.758, 24190, 0.831747, 39.06, 0.969167
23892.426, 24200, 0.746616, 43.75, 0.824912
23902.530, 24210, 0.830234, 37.50, 0.793000
23912.067, 24220, 0.635786, 64.06, 0.858712
23921.674, 24230, 0.661690, 57.81, 0.987788
23931.252, 24240, 0.628521, 62.50, 1.033774
23940.899, 24250, 0.694404, 56.25, 0.853315
23951.051, 24260, 0.645349, 59.38, 1.062944
23960.628, 24270, 0.725878, 56.25, 1.065112
23970.187, 24280, 0.762104, 43.75, 0.902140
23979.843, 24290, 0.661307, 56.25, 0.789207
23989.538, 24300, 0.905465, 23.44, 0.789743
23999.588, 24310, 0.631111, 56.25, 1.161406
24009.221, 24320, 0.630871, 64.06, 0.975366
24018.774, 24330, 0.673567, 57.81, 1.053493
24028.295, 24340, 0.729611, 43.75, 0.911433
24037.962, 24350, 0.496082, 82.81, 1.040703
24048.079, 24360, 0.723705, 48.44, 0.837524
24057.599, 24370, 0.688496, 56.25, 0.895979
24067.217, 24380, 0.735596, 45.31, 0.911182
24076.739, 24390, 0.865976, 32.81, 0.817475
24086.214, 24400, 0.661053, 59.38, 1.128183
24096.314, 24410, 0.595157, 73.44, 0.848890
24105.867, 24420, 0.593630, 70.31, 0.950130
24115.389, 24430, 0.719944, 53.12, 0.963911
24124.956, 24440, 0.832355, 40.62, 0.986843
24134.606, 24450, 0.812444, 35.94, 0.704323
24144.598, 24460, 0.601860, 71.88, 0.936827
24154.127, 24470, 0.566249, 73.44, 0.795164
24163.787, 24480, 0.637465, 59.38, 0.885435
24173.314, 24490, 0.507277, 81.25, 0.911626
24182.869, 24500, 0.516701, 84.38, 0.817399
24193.118, 24510, 0.751320, 50.00, 0.808834
24202.674, 24520, 0.661435, 60.94, 0.961052
24212.299, 24530, 0.662599, 62.50, 0.958079
24222.022, 24540, 0.643622, 59.38, 0.735016
24231.590, 24550, 0.815294, 48.44, 0.884072
24241.640, 24560, 0.678237, 57.81, 1.010078
24251.468, 24570, 0.635181, 60.94, 1.037526
24261.108, 24580, 0.781704, 48.44, 0.813593
24270.645, 24590, 0.573118, 70.31, 1.141936
24280.282, 24600, 0.890503, 31.25, 0.833836
24290.356, 24610, 0.753686, 51.56, 0.863781
24299.878, 24620, 0.721761, 51.56, 0.714091
24309.546, 24630, 0.587282, 64.06, 0.892285
24319.126, 24640, 0.706680, 62.50, 0.848263
24328.662, 24650, 0.647883, 57.81, 0.920323
24338.895, 24660, 0.611499, 67.19, 1.023104
24348.444, 24670, 0.586723, 65.62, 0.743311
24358.013, 24680, 0.684368, 57.81, 0.892660
24367.669, 24690, 0.700916, 51.56, 1.061911
24377.193, 24700, 0.673022, 53.12, 0.895855
24387.284, 24710, 0.609131, 68.75, 0.946656
24396.957, 24720, 0.728517, 46.88, 0.821515
24406.485, 24730, 0.504307, 78.12, 1.078111
24416.048, 24740, 0.616042, 65.62, 0.954602
24425.670, 24750, 0.649212, 67.19, 1.090772
24435.852, 24760, 0.641542, 62.50, 0.898320
24445.460, 24770, 0.875547, 32.81, 0.714479
24455.097, 24780, 0.792283, 46.88, 0.669493
24464.728, 24790, 0.695787, 59.38, 0.956428
24474.331, 24800, 0.667201, 57.81, 0.869899
24484.398, 24810, 0.499370, 78.12, 0.952808
24494.079, 24820, 0.645364, 59.38, 0.949682
24503.645, 24830, 0.653700, 56.25, 0.894239
24513.260, 24840, 0.641615, 59.38, 0.852104
24522.919, 24850, 0.785141, 40.62, 0.904192
24532.953, 24860, 0.648946, 57.81, 0.821095
24542.538, 24870, 0.686380, 64.06, 0.825248
24552.168, 24880, 0.812084, 31.25, 1.053018
24561.713, 24890, 0.694484, 54.69, 0.853304
24571.360, 24900, 0.711218, 48.44, 1.060251
24581.644, 24910, 0.587334, 71.88, 0.999844
24591.160, 24920, 0.801650, 48.44, 0.756535
24600.736, 24930, 0.594248, 71.88, 0.909507
24610.421, 24940, 0.802639, 43.75, 0.969898
24619.959, 24950, 0.683072, 48.44, 0.797516
24629.994, 24960, 0.732121, 42.19, 0.936153
24639.719, 24970, 0.673362, 56.25, 0.937563
24649.315, 24980, 0.638946, 65.62, 0.873725
24658.887, 24990, 0.659919, 64.06, 0.856948
24668.766, 25000, 0.796141, 42.19, 0.996736
24678.938, 25010, 0.575080, 68.75, 1.078896
24688.487, 25020, 0.716532, 46.88, 1.001485
24698.195, 25030, 0.816763, 42.19, 0.969571
24707.765, 25040, 0.641770, 67.19, 1.062415
24717.400, 25050, 0.696823, 59.38, 1.086129
24727.719, 25060, 0.606009, 68.75, 1.071656
24737.267, 25070, 0.574379, 65.62, 0.879561
24746.765, 25080, 0.673724, 60.94, 0.900709
24756.442, 25090, 0.713087, 53.12, 0.987603
24765.964, 25100, 0.699602, 57.81, 0.823176
24776.045, 25110, 0.784620, 42.19, 0.820789
24785.672, 25120, 0.623553, 67.19, 0.912262
24795.331, 25130, 0.706293, 51.56, 0.684331
24804.911, 25140, 0.552860, 81.25, 0.940677
24814.485, 25150, 0.536670, 78.12, 0.919013
24824.621, 25160, 0.626426, 62.50, 1.086603
24834.200, 25170, 0.669946, 54.69, 0.897525
24843.794, 25180, 0.599973, 68.75, 1.023896
24853.436, 25190, 0.703511, 53.12, 0.960979
24863.020, 25200, 0.657435, 56.25, 1.045408
24873.128, 25210, 0.793672, 50.00, 0.857842
24882.736, 25220, 0.692346, 53.12, 0.963367
24892.264, 25230, 0.610808, 70.31, 1.077251
24901.791, 25240, 0.571872, 67.19, 1.119938
24911.456, 25250, 0.622861, 62.50, 1.100206
24921.494, 25260, 0.559648, 75.00, 0.928169
24931.068, 25270, 0.705223, 54.69, 0.960620
24940.792, 25280, 0.535931, 79.69, 0.822406
24950.318, 25290, 0.612341, 65.62, 0.851030
24959.845, 25300, 0.805055, 40.62, 0.818998
24970.104, 25310, 0.703285, 53.12, 0.851390
24979.706, 25320, 0.728115, 51.56, 0.951936
24989.285, 25330, 0.637268, 62.50, 0.906834
24998.979, 25340, 0.695273, 54.69, 0.826930
25008.509, 25350, 0.705783, 50.00, 0.977405
25018.560, 25360, 0.657030, 56.25, 0.999540
25028.219, 25370, 0.753882, 42.19, 0.842186
25037.766, 25380, 0.680763, 56.25, 0.918674
25047.384, 25390, 0.525508, 79.69, 0.883644
25057.086, 25400, 0.754328, 48.44, 0.754091
25067.144, 25410, 0.683392, 53.12, 0.774708
25076.662, 25420, 0.590783, 65.62, 0.842208
25086.370, 25430, 0.817944, 42.19, 1.132258
25096.012, 25440, 0.633750, 67.19, 1.095330
25105.574, 25450, 0.522639, 84.38, 0.918781
25115.807, 25460, 0.693788, 59.38, 0.872185
25125.418, 25470, 0.606360, 62.50, 0.871483
25134.976, 25480, 0.858366, 40.62, 1.177067
25144.513, 25490, 0.662645, 59.38, 0.871178
25154.323, 25500, 0.713399, 51.56, 0.880512
25164.399, 25510, 0.611695, 64.06, 1.176791
25173.969, 25520, 0.656803, 62.50, 1.063121
25183.641, 25530, 0.645613, 59.38, 0.862496
25193.198, 25540, 0.766901, 40.62, 0.699342
25202.752, 25550, 0.736730, 48.44, 0.993331
25212.863, 25560, 0.832448, 43.75, 0.910366
25222.414, 25570, 0.703828, 50.00, 0.888159
25231.972, 25580, 0.506219, 84.38, 0.888333
25241.629, 25590, 0.741955, 51.56, 0.942343
25251.187, 25600, 0.606585, 68.75, 1.038415
25261.342, 25610, 0.788991, 35.94, 0.621422
25271.019, 25620, 0.565548, 71.88, 1.013837
25280.644, 25630, 0.720210, 45.31, 0.907559
25290.202, 25640, 0.598045, 62.50, 0.974200
25299.900, 25650, 0.623303, 64.06, 0.963022
25309.952, 25660, 0.701269, 56.25, 1.193885
25319.518, 25670, 0.649261, 59.38, 0.938203
25329.191, 25680, 0.761185, 46.88, 1.027090
25338.751, 25690, 0.611662, 67.19, 1.011975
25348.260, 25700, 0.606417, 67.19, 0.996610
25358.428, 25710, 0.679193, 59.38, 0.940998
25367.958, 25720, 0.564039, 70.31, 1.052867
25377.477, 25730, 0.594525, 71.88, 0.997006
25387.139, 25740, 0.572773, 73.44, 1.223068
25396.753, 25750, 0.841946, 35.94, 0.764239
25406.851, 25760, 0.717768, 54.69, 0.910187
25416.470, 25770, 0.646072, 65.62, 1.166621
25426.005, 25780, 0.779794, 46.88, 0.829314
25435.708, 25790, 0.695364, 57.81, 0.856401
25445.282, 25800, 0.590344, 68.75, 0.932614
25455.360, 25810, 0.894375, 35.94, 0.919860
25464.928, 25820, 0.656703, 64.06, 0.915541
25474.546, 25830, 0.756392, 51.56, 0.699648
25484.180, 25840, 0.688987, 54.69, 1.028291
25493.759, 25850, 0.567274, 70.31, 1.076878
25503.973, 25860, 0.632518, 64.06, 1.095628
25513.632, 25870, 0.745775, 50.00, 1.019209
25523.134, 25880, 0.675193, 54.69, 0.689362
25532.706, 25890, 0.648453, 57.81, 1.063546
25542.364, 25900, 0.625230, 64.06, 0.834900
25552.410, 25910, 0.718366, 50.00, 0.931580
25562.034, 25920, 0.605771, 68.75, 1.071016
25571.684, 25930, 0.668119, 67.19, 0.930359
25581.283, 25940, 0.706341, 54.69, 0.978006
25590.830, 25950, 0.622183, 65.62, 1.011973
25601.000, 25960, 0.631113, 67.19, 0.976525
25610.550, 25970, 0.795705, 42.19, 1.057856
25620.094, 25980, 0.752768, 45.31, 1.005755
25629.888, 25990, 0.693544, 51.56, 0.889457
25639.446, 26000, 0.684496, 57.81, 0.833783
25649.630, 26010, 0.625213, 64.06, 0.896902
25659.308, 26020, 0.591933, 68.75, 1.028504
25668.922, 26030, 0.696821, 53.12, 1.027491
25678.527, 26040, 0.633535, 65.62, 0.916181
25688.208, 26050, 0.511758, 79.69, 0.768412
25698.213, 26060, 0.667858, 57.81, 1.085013
25707.803, 26070, 0.651919, 57.81, 1.067016
25717.496, 26080, 0.811320, 39.06, 0.786395
25727.071, 26090, 0.558794, 71.88, 1.010011
25736.573, 26100, 0.659694, 62.50, 0.938492
25746.750, 26110, 0.448324, 84.38, 1.044837
25756.344, 26120, 0.687690, 53.12, 0.915403
25765.890, 26130, 0.645871, 62.50, 1.135525
25775.490, 26140, 0.624617, 65.62, 1.031017
25785.110, 26150, 0.757849, 50.00, 0.876992
25795.195, 26160, 0.786124, 42.19, 0.830939
25804.717, 26170, 0.539548, 75.00, 1.009739
25814.383, 26180, 0.751873, 42.19, 0.868369
25823.906, 26190, 0.622938, 57.81, 0.944796
25833.456, 26200, 0.690445, 59.38, 0.820113
25843.621, 26210, 0.745951, 57.81, 1.124375
25853.125, 26220, 0.579951, 68.75, 1.084661
25862.667, 26230, 0.772056, 43.75, 0.854167
25872.262, 26240, 0.544724, 76.56, 1.000387
25881.770, 26250, 0.768996, 46.88, 0.691853
25891.798, 26260, 0.771126, 50.00, 1.124799
25901.488, 26270, 0.803454, 40.62, 0.927573
25911.005, 26280, 0.767570, 35.94, 0.807112
25920.524, 26290, 0.773195, 48.44, 0.975428
25930.189, 26300, 0.581321, 76.56, 0.916546
25940.278, 26310, 0.606499, 67.19, 1.106054
25949.825, 26320, 0.633663, 64.06, 1.055658
25959.470, 26330, 0.682070, 56.25, 0.911717
25969.022, 26340, 0.572912, 75.00, 0.901001
25978.614, 26350, 0.729114, 53.12, 0.897839
25988.792, 26360, 0.681195, 62.50, 0.921348
25998.350, 26370, 0.843461, 43.75, 0.863349
26007.864, 26380, 0.575881, 67.19, 1.089626
26017.465, 26390, 0.703715, 53.12, 0.920063
26026.978, 26400, 0.663668, 56.25, 0.788476
26037.101, 26410, 0.713338, 51.56, 0.724736
26046.735, 26420, 0.589331, 68.75, 1.423637
26056.455, 26430, 0.709085, 59.38, 0.972398
26066.070, 26440, 0.746535, 50.00, 1.119044
26075.701, 26450, 0.864892, 48.44, 0.915249
26085.765, 26460, 0.755916, 46.88, 0.908035
26095.362, 26470, 0.917324, 31.25, 1.069892
26104.945, 26480, 0.633850, 60.94, 0.836584
26114.528, 26490, 0.543017, 78.12, 0.995063
26124.065, 26500, 0.646027, 64.06, 0.948817
26134.184, 26510, 0.575792, 75.00, 0.959024
26143.813, 26520, 0.647355, 56.25, 0.993101
26153.381, 26530, 0.620752, 65.62, 0.991435
26162.982, 26540, 0.587829, 65.62, 1.102096
26172.648, 26550, 0.737009, 59.38, 0.738537
26182.830, 26560, 0.589037, 70.31, 1.135964
26192.374, 26570, 0.927596, 29.69, 0.866635
26201.978, 26580, 0.756104, 45.31, 0.894004
26211.557, 26590, 0.655349, 53.12, 0.961218
26221.107, 26600, 0.727786, 62.50, 0.834701
26231.292, 26610, 0.747551, 43.75, 0.834058
26240.826, 26620, 0.696909, 54.69, 1.009446
26250.324, 26630, 0.728446, 50.00, 0.894532
26259.960, 26640, 0.724805, 57.81, 0.800523
26269.528, 26650, 0.931272, 23.44, 0.915595
26279.542, 26660, 0.772551, 46.88, 1.016510
26289.190, 26670, 0.598102, 62.50, 1.008180
26298.728, 26680, 0.622578, 65.62, 0.981103
26308.254, 26690, 0.593698, 73.44, 1.084096
26317.908, 26700, 0.799215, 46.88, 1.051676
26328.060, 26710, 0.839226, 39.06, 0.980658
26337.550, 26720, 0.703369, 51.56, 0.916274
26347.180, 26730, 0.706567, 60.94, 1.003926
26356.709, 26740, 0.814104, 43.75, 0.995940
26366.216, 26750, 0.762014, 48.44, 0.897781
26376.366, 26760, 0.657037, 60.94, 0.885478
26385.917, 26770, 0.937280, 25.00, 1.017436
26395.459, 26780, 0.783866, 42.19, 0.880049
26404.986, 26790, 0.607110, 62.50, 1.157570
26414.641, 26800, 0.708545, 53.12, 0.991847
26424.617, 26810, 0.746570, 50.00, 1.031809
26434.203, 26820, 0.606235, 64.06, 0.990840
26443.900, 26830, 0.643322, 57.81, 0.858491
26453.471, 26840, 0.641830, 67.19, 0.899389
26462.981, 26850, 0.752425, 46.88, 1.021407
26473.209, 26860, 0.574658, 68.75, 0.967353
26482.760, 26870, 0.673791, 56.25, 0.963802
26492.327, 26880, 0.592963, 68.75, 1.089250
26502.010, 26890, 0.556229, 67.19, 1.058332
26511.557, 26900, 0.770450, 46.88, 0.758471
26521.623, 26910, 0.625026, 62.50, 1.022217
26531.251, 26920, 0.710943, 56.25, 0.953317
26540.775, 26930, 0.751745, 51.56, 0.892080
26550.298, 26940, 0.696518, 50.00, 0.971590
26559.993, 26950, 0.657647, 57.81, 0.902633
26570.070, 26960, 0.650472, 62.50, 0.987860
26579.559, 26970, 0.569175, 71.88, 1.030660
26589.160, 26980, 0.563535, 73.44, 0.906249
26598.683, 26990, 0.611729, 59.38, 0.853871
26608.228, 27000, 0.698465, 51.56, 0.811200
26618.366, 27010, 0.725416, 46.88, 0.843519
26627.938, 27020, 0.807657, 43.75, 0.778398
26637.478, 27030, 0.690618, 48.44, 0.956968
26647.127, 27040, 0.569006, 71.88, 0.948382
26656.646, 27050, 0.559421, 78.12, 0.977930
26666.650, 27060, 0.705005, 57.81, 0.931371
26676.316, 27070, 0.656927, 60.94, 0.951835
26685.852, 27080, 0.641479, 70.31, 1.173712
26695.416, 27090, 0.733898, 51.56, 1.144662
26705.003, 27100, 0.546098, 79.69, 0.776617
26715.169, 27110, 0.690322, 59.38, 1.006366
26724.708, 27120, 0.837381, 37.50, 0.945447
26734.215, 27130, 0.602680, 64.06, 0.761821
26743.809, 27140, 0.554996, 78.12, 0.927108
26753.346, 27150, 0.661095, 59.38, 1.073775
26763.432, 27160, 0.772303, 46.88, 1.040331
26773.065, 27170, 0.671256, 60.94, 0.775923
26782.617, 27180, 0.681801, 59.38, 1.197840
26792.213, 27190, 0.771282, 48.44, 0.956019
26801.857, 27200, 0.829406, 40.62, 0.837293
26811.851, 27210, 0.783920, 43.75, 0.892063
26821.418, 27220, 0.701488, 51.56, 1.009527
26831.056, 27230, 0.609638, 68.75, 1.187933
26840.662, 27240, 0.633774, 65.62, 1.066610
26850.170, 27250, 0.627338, 57.81, 0.920559
26860.389, 27260, 0.678133, 51.56, 1.120279
26869.909, 27270, 0.787207, 43.75, 0.899523
26879.570, 27280, 0.658569, 67.19, 0.750627
26889.148, 27290, 0.672502, 57.81, 0.896752
26898.685, 27300, 0.520490, 78.12, 1.175428
26908.720, 27310, 0.630604, 65.62, 0.858654
26918.398, 27320, 0.586991, 70.31, 1.095625
26927.911, 27330, 0.686200, 53.12, 0.971856
26937.450, 27340, 0.631985, 65.62, 0.974733
26947.128, 27350, 0.712853, 51.56, 1.030793
26957.174, 27360, 0.667492, 59.38, 1.080743
26966.945, 27370, 0.794623, 40.62, 1.064048
26976.600, 27380, 0.745468, 46.88, 0.892711
26986.144, 27390, 0.571227, 65.62, 1.125976
26995.725, 27400, 0.657707, 56.25, 0.923187
27005.959, 27410, 0.661408, 59.38, 0.897916
27015.485, 27420, 0.811178, 37.50, 0.801164
27025.072, 27430, 0.596844, 75.00, 1.026777
27034.655, 27440, 0.806203, 46.88, 0.908413
27044.320, 27450, 0.763478, 46.88, 0.861875
27054.393, 27460, 0.755365, 50.00, 1.128906
27063.971, 27470, 0.700977, 54.69, 0.902211
27073.647, 27480, 0.731184, 43.75, 0.909670
27083.246, 27490, 0.567365, 65.62, 0.957762
27092.875, 27500, 0.628542, 64.06, 0.864074
27103.134, 27510, 0.599537, 70.31, 0.982182
27112.680, 27520, 0.654783, 65.62, 1.070708
27122.286, 27530, 0.641233, 62.50, 1.059975
27131.942, 27540, 0.680116, 53.12, 0.855986
27141.593, 27550, 0.681551, 57.81, 1.068232
27151.608, 27560, 0.483171, 89.06, 1.223849
27161.261, 27570, 0.577160, 65.62, 1.060927
27170.830, 27580, 0.708202, 60.94, 0.956213
27180.345, 27590, 0.708962, 53.12, 1.091648
27190.013, 27600, 0.906362, 26.56, 0.822803
27200.017, 27610, 0.547166, 65.62, 1.085859
27209.559, 27620, 0.566425, 73.44, 0.876775
27219.202, 27630, 0.637017, 53.12, 0.982079
27228.780, 27640, 0.644629, 60.94, 1.008783
27238.374, 27650, 0.655148, 54.69, 0.950980
27248.614, 27660, 0.644707, 65.62, 0.924494
27258.179, 27670, 0.752632, 54.69, 0.992787
27267.710, 27680, 0.637879, 60.94, 0.947989
27277.374, 27690, 0.766536, 46.88, 1.088089
27286.919, 27700, 0.501169, 81.25, 0.933409
27296.935, 27710, 0.685795, 51.56, 0.915081
27306.615, 27720, 0.750246, 51.56, 0.819858
27316.203, 27730, 0.614002, 70.31, 1.024571
27325.746, 27740, 0.594605, 75.00, 0.830583
27335.276, 27750, 0.654058, 67.19, 1.139252
27345.320, 27760, 0.518356, 71.88, 0.990847
27354.895, 27770, 0.670231, 56.25, 1.146405
27364.496, 27780, 0.669183, 60.94, 0.995650
27374.211, 27790, 0.731032, 45.31, 0.770500
27383.785, 27800, 0.740895, 53.12, 0.961688
27393.909, 27810, 0.594815, 67.19, 1.015846
27403.515, 27820, 0.547261, 76.56, 0.965970
27413.117, 27830, 0.533783, 78.12, 1.166116
27422.636, 27840, 0.620703, 62.50, 1.207330
27432.258, 27850, 0.720847, 59.38, 1.056959
27442.321, 27860, 0.780976, 50.00, 0.938095
27451.878, 27870, 0.542218, 75.00, 0.854864
27461.495, 27880, 0.657456, 59.38, 1.006616
27471.079, 27890, 0.717178, 54.69, 0.919451
27480.649, 27900, 0.632416, 64.06, 0.912755
27490.858, 27910, 0.572387, 70.31, 0.975229
27500.369, 27920, 0.763055, 42.19, 0.908753
27509.957, 27930, 0.653297, 60.94, 1.164683
27519.684, 27940, 0.708622, 59.38, 1.009432
27529.316, 27950, 0.622801, 62.50, 0.983353
27539.551, 27960, 0.518925, 79.69, 1.040063
27549.282, 27970, 0.546498, 68.75, 0.912265
27558.872, 27980, 0.702842, 56.25, 0.835250
27568.414, 27990, 0.624491, 62.50, 0.825166
27578.076, 28000, 0.541876, 68.75, 0.978892
27588.171, 28010, 0.551652, 81.25, 0.914304
27597.729, 28020, 0.624449, 67.19, 0.982520
27607.546, 28030, 0.569238, 71.88, 1.062870
27617.152, 28040, 0.684720, 53.12, 0.958771
27626.726, 28050, 0.661004, 48.44, 0.883104
27636.969, 28060, 0.743267, 53.12, 0.968786
27646.499, 28070, 0.731405, 57.81, 1.111460
27656.046, 28080, 0.766707, 50.00, 1.120886
27665.654, 28090, 0.655482, 57.81, 1.028717
27675.261, 28100, 0.625804, 65.62, 0.856863
27685.297, 28110, 0.659203, 57.81, 1.145278
27694.889, 28120, 0.609369, 68.75, 0.902517
27704.526, 28130, 0.596362, 75.00, 1.161455
27714.078, 28140, 0.760113, 53.12, 1.002668
27723.721, 28150, 0.900780, 34.38, 0.751710
27733.830, 28160, 0.714117, 57.81, 0.735782
27743.389, 28170, 0.684022, 60.94, 1.194146
27752.952, 28180, 0.560417, 73.44, 0.986453
27762.583, 28190, 0.781466, 43.75, 0.780820
27772.079, 28200, 0.618658, 62.50, 1.030415
27782.161, 28210, 0.615470, 67.19, 1.156801
27791.832, 28220, 0.691395, 62.50, 1.101704
27801.368, 28230, 0.733985, 50.00, 1.020243
27810.968, 28240, 0.711330, 45.31, 1.208186
27820.627, 28250, 0.716371, 46.88, 0.886328
27830.654, 28260, 0.743300, 53.12, 0.748234
27840.263, 28270, 0.554992, 73.44, 1.144500
27849.963, 28280, 0.569886, 67.19, 1.007665
27859.533, 28290, 0.646890, 64.06, 0.816117
27869.292, 28300, 0.655095, 62.50, 1.175963
27879.510, 28310, 0.817425, 43.75, 0.924801
27889.136, 28320, 0.748658, 42.19, 1.002944
27898.730, 28330, 0.703829, 48.44, 1.032756
27908.398, 28340, 0.720474, 59.38, 0.712483
27918.006, 28350, 0.733202, 53.12, 0.918411
27928.156, 28360, 0.670871, 51.56, 0.943867
27937.732, 28370, 0.618602, 62.50, 1.282699
27947.216, 28380, 0.747466, 48.44, 0.942872
27956.789, 28390, 0.632164, 67.19, 0.925095
27966.385, 28400, 0.584804, 71.88, 1.249531
27976.356, 28410, 0.696429, 57.81, 1.033172
27985.888, 28420, 0.715211, 56.25, 0.835112
27995.490, 28430, 0.692175, 60.94, 0.979361
28005.100, 28440, 0.586948, 76.56, 0.936539
28014.655, 28450, 0.647621, 62.50, 0.828156
28024.693, 28460, 0.734437, 53.12, 0.977346
28034.341, 28470, 0.674938, 57.81, 1.004720
28043.913, 28480, 0.567940, 64.06, 1.087702
28053.455, 28490, 0.554030, 76.56, 1.101498
28063.111, 28500, 0.802780, 45.31, 0.777812
28073.314, 28510, 0.637019, 73.44, 0.992263
28082.893, 28520, 0.680579, 53.12, 0.966563
28092.519, 28530, 0.473968, 82.81, 1.071734
28102.097, 28540, 0.692672, 51.56, 0.862925
28111.632, 28550, 0.598922, 70.31, 1.026449
28121.799, 28560, 0.568153, 71.88, 0.931273
28131.345, 28570, 0.694362, 62.50, 1.133286
28140.925, 28580, 1.027542, 23.44, 0.879552
28150.596, 28590, 0.616366, 68.75, 0.930948
28160.125, 28600, 0.868446, 31.25, 0.870494
28170.268, 28610, 0.694278, 59.38, 0.984575
28179.959, 28620, 0.358021, 96.88, 1.095624
28189.616, 28630, 0.535298, 73.44, 0.933614
28199.197, 28640, 0.650446, 57.81, 0.918993
28208.875, 28650, 0.515713, 78.12, 0.867609
28218.892, 28660, 0.433554, 89.06, 1.141410
28228.417, 28670, 0.640161, 65.62, 1.094809
28238.096, 28680, 0.662804, 62.50, 1.163033
28247.631, 28690, 0.515887, 76.56, 0.952766
28257.199, 28700, 0.687043, 57.81, 0.946212
28267.354, 28710, 0.649827, 56.25, 0.991777
28276.902, 28720, 0.761184, 48.44, 0.733229
28286.383, 28730, 0.706555, 50.00, 0.760241
28296.046, 28740, 0.741330, 45.31, 1.039784
28305.691, 28750, 0.741363, 45.31, 0.873832
28315.827, 28760, 0.751304, 46.88, 0.788707
28325.578, 28770, 0.700219, 56.25, 0.993412
28335.114, 28780, 0.631895, 62.50, 0.940495
28344.691, 28790, 0.756157, 42.19, 1.039761
28354.223, 28800, 0.754742, 51.56, 1.105579
28364.300, 28810, 0.691351, 50.00, 0.865986
28373.843, 28820, 0.912403, 28.12, 0.908933
28383.372, 28830, 0.813088, 50.00, 1.024305
28393.032, 28840, 0.642723, 64.06, 0.835415
28402.539, 28850, 0.688595, 51.56, 1.097816
28412.544, 28860, 0.623681, 65.62, 0.950740
28422.280, 28870, 0.573987, 65.62, 1.339272
28431.835, 28880, 0.823675, 46.88, 0.804495
28441.384, 28890, 0.616104, 67.19, 1.024544
28451.056, 28900, 0.735548, 53.12, 0.862953
28461.183, 28910, 0.704956, 54.69, 1.012342
28470.740, 28920, 0.662210, 56.25, 0.965337
28480.455, 28930, 0.654610, 64.06, 0.965052
28490.058, 28940, 0.769170, 42.19, 0.763191
28499.620, 28950, 0.706465, 56.25, 0.902794
28509.779, 28960, 0.639227, 67.19, 0.989622
28519.280, 28970, 0.641522, 60.94, 1.146460
28528.862, 28980, 0.699232, 54.69, 1.188977
28538.545, 28990, 0.625307, 67.19, 1.240645
28548.126, 29000, 0.601579, 68.75, 0.831464
28558.152, 29010, 0.575847, 67.19, 1.043795
28567.855, 29020, 0.721588, 45.31, 0.878522
